27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 02.03.2020 00:09:18.5990000; 
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.7700000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.5350000; 16.03.2020 04:27:28.8020000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9150000; 16.03.2020 04:27:28.1190000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9150000; 16.03.2020 04:27:28.1190000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9170000; 16.03.2020 04:27:28.1210000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9170000; 16.03.2020 04:27:28.1210000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9190000; 16.03.2020 04:27:28.1230000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 16.03.2020 04:27:27.9190000; 16.03.2020 04:27:28.1230000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.9080000; 16.03.2020 04:27:29.0390000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.9080000; 16.03.2020 04:27:29.0580000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.9080000; 16.03.2020 04:27:29.0750000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.9080000; 16.03.2020 04:27:29.0900000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.03.2020 04:27:27.9080000; 16.03.2020 04:27:29.1110000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5500000; 18.03.2020 09:46:42.7540000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5500000; 18.03.2020 09:46:42.7540000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5580000; 18.03.2020 09:46:42.7620000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5580000; 18.03.2020 09:46:42.7620000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5600000; 18.03.2020 09:46:42.7640000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.5600000; 18.03.2020 09:46:42.7640000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5460000; 18.03.2020 09:46:43.6120000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5460000; 18.03.2020 09:46:43.6290000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5470000; 18.03.2020 09:46:43.7080000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5470000; 18.03.2020 09:46:43.7240000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5470000; 18.03.2020 09:46:43.7400000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.5470000; 18.03.2020 09:46:43.7560000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9120000; 18.03.2020 09:46:43.1160000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9120000; 18.03.2020 09:46:43.1160000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9140000; 18.03.2020 09:46:43.1180000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9140000; 18.03.2020 09:46:43.1180000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9160000; 18.03.2020 09:46:43.1200000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 18.03.2020 09:46:42.9160000; 18.03.2020 09:46:43.1200000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.9060000; 18.03.2020 09:46:44.0360000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.9060000; 18.03.2020 09:46:44.0600000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.9060000; 18.03.2020 09:46:44.0770000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.9060000; 18.03.2020 09:46:44.0960000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.03.2020 09:46:42.9060000; 18.03.2020 09:46:44.1120000
551307; Asse A_Master: sovvracaricato (Md> momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 18.03.2020 15:31:27.0780000; 19.03.2020 06:03:42.2680000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 18.03.2020 15:31:27.1820000; 19.03.2020 06:03:42.1580000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 18.03.2020 15:31:27.7210000; 19.03.2020 06:03:42.6500000
700124; Grob-Dämon: anomalia della funzione di ServiceLog. Eventualmente nessun accesso al supporto informatico.; sinumerik_alarm_plc_pmc; 18.03.2020 15:31:29.9770000; 19.03.2020 06:03:42.3060000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0770000; 19.03.2020 10:11:12.2820000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0770000; 19.03.2020 10:11:12.2820000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0850000; 19.03.2020 10:11:12.2900000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0850000; 19.03.2020 10:11:12.2900000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0870000; 19.03.2020 10:11:12.2920000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.0870000; 19.03.2020 10:11:12.2920000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0730000; 19.03.2020 10:11:13.1320000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0730000; 19.03.2020 10:11:13.1470000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0720000; 19.03.2020 10:11:13.2590000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0720000; 19.03.2020 10:11:13.2750000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0720000; 19.03.2020 10:11:13.2910000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.0720000; 19.03.2020 10:11:13.3070000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4520000; 19.03.2020 10:11:12.6560000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4520000; 19.03.2020 10:11:12.6560000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4540000; 19.03.2020 10:11:12.6580000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4540000; 19.03.2020 10:11:12.6580000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4560000; 19.03.2020 10:11:12.6600000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 19.03.2020 10:11:12.4560000; 19.03.2020 10:11:12.6600000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.4450000; 19.03.2020 10:11:13.6110000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.4450000; 19.03.2020 10:11:13.6270000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.4450000; 19.03.2020 10:11:13.6390000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.4450000; 19.03.2020 10:11:13.6600000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.03.2020 10:11:12.4450000; 19.03.2020 10:11:13.7110000
