27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 01.02.2020 00:34:35.6560000; 
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.02.2020 09:38:59.7330000; 10.02.2020 09:39:00.9090000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.02.2020 09:38:59.7330000; 10.02.2020 09:39:00.9250000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.02.2020 09:38:59.7330000; 10.02.2020 09:39:00.9410000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 10.02.2020 09:38:59.7330000; 10.02.2020 09:39:00.9970000
10621; Canale 1: L'asse Z_1_ è sul finecorsa software  ; sinumerik_alarm_nck; 10.02.2020 11:09:33.7820000; 10.02.2020 11:09:50.9010000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 11:09:51.7810000; 10.02.2020 11:09:53.2180000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 11:49:41.2690000; 10.02.2020 11:49:41.8240000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 11:49:44.5380000; 10.02.2020 11:49:49.5870000
16927; Canale 2: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 11:58:54.9740000; 10.02.2020 11:59:39.9020000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 12:13:43.1920000; 10.02.2020 12:13:45.1960000
16927; Canale 2: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 13:27:42.4030000; 10.02.2020 13:28:43.9430000
700200; Pneumatica: pressostato superamento della pressione (=120FC-BP1:2) manca; sinumerik_alarm_plc_pmc; 10.02.2020 13:29:49.2460000; 10.02.2020 13:31:21.4770000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 10.02.2020 13:37:21.6980000; 10.02.2020 13:37:37.9790000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 10.02.2020 13:37:21.8050000; 10.02.2020 13:37:38.6120000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.02.2020 13:37:22.9060000; 10.02.2020 13:37:38.6870000
16912; Canale 1: Influenza sul programma: azione 'Cambio al modo operativo di programma' possibile solo nello stato di Reset; sinumerik_alarm_nck; 10.02.2020 14:16:38.9570000; 10.02.2020 14:16:39.8000000
12080; Canale 1: Blocco 1316: errore di sintassi nel testo 4 X; sinumerik_alarm_nck; 10.02.2020 15:00:52.2790000; 10.02.2020 15:02:09.1520000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 10.02.2020 15:42:39.5560000; 10.02.2020 15:42:40.2170000
1011; Canale 1: N41100  errore di sistema 500551; sinumerik_alarm_nck; 10.02.2020 16:07:53.3120000; 10.02.2020 16:08:08.6940000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 10.02.2020 16:11:22.7550000; 10.02.2020 16:11:43.7550000
66011; Selezione utensile: utensile selezionato 5647 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 10.02.2020 16:30:46.6340000; 10.02.2020 16:31:32.3950000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 10.02.2020 16:30:46.8310000; 10.02.2020 16:31:31.8150000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.02.2020 16:30:47.4840000; 10.02.2020 16:31:32.3210000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 10.02.2020 16:35:42.8900000; 10.02.2020 16:35:46.3460000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 10.02.2020 16:35:42.9270000; 10.02.2020 16:35:46.8430000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 10.02.2020 16:35:44.3520000; 10.02.2020 16:35:46.9530000
754918; 0 logico  M0.0 manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:11:12.8480000; 10.02.2020 17:11:21.5840000
754978; Pinza 1 dati aggiornati   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:11:12.8490000; 10.02.2020 17:11:21.5840000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 10.02.2020 17:11:18.7380000; 10.02.2020 17:11:21.5800000
754918; 0 logico  M0.0 manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:11:47.1630000; 10.02.2020 17:11:56.1910000
754978; Pinza 1 dati aggiornati   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:11:47.1630000; 10.02.2020 17:11:56.1910000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:14:02.6430000; 10.02.2020 17:14:06.5740000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:14:08.3520000; 10.02.2020 17:14:31.9070000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:14:08.3520000; 10.02.2020 17:14:31.9070000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 10.02.2020 17:16:06.2010000; 10.02.2020 17:16:16.3140000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:16:09.9950000; 10.02.2020 17:16:15.7770000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:16:38.9340000; 10.02.2020 17:16:48.0700000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:16:38.9340000; 10.02.2020 17:16:48.0700000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 10.02.2020 17:17:09.2790000; 10.02.2020 17:17:17.5350000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:17:13.2100000; 10.02.2020 17:17:17.0020000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:17:18.9730000; 10.02.2020 17:17:33.9490000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:18:32.9040000; 10.02.2020 17:18:37.6780000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:18:38.7320000; 10.02.2020 17:18:51.4950000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:18:38.7320000; 10.02.2020 17:18:51.4950000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:18:56.0040000; 10.02.2020 17:19:04.1260000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:18:56.0040000; 10.02.2020 17:19:04.1260000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:19:11.0570000; 10.02.2020 17:19:29.4670000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 10.02.2020 17:19:37.5880000; 10.02.2020 17:19:48.1710000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:19:51.9980000; 10.02.2020 17:19:55.2490000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:19:51.9980000; 10.02.2020 17:19:55.2490000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:20:07.4520000; 10.02.2020 17:20:11.7230000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 10.02.2020 17:20:21.8310000; 10.02.2020 17:20:25.6880000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 10.02.2020 17:20:21.8320000; 10.02.2020 17:20:25.6880000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 10.02.2020 17:21:00.4700000; 10.02.2020 17:21:06.7980000
704801; Controllo rottura utensile 1: braccio scansione non ha toccato la punta utensile: ammasso trucioli??; sinumerik_alarm_plc_pmc; 11.02.2020 01:57:10.5850000; 11.02.2020 08:20:36.0240000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1800000; 11.02.2020 10:41:58.3840000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1800000; 11.02.2020 10:41:58.3840000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1880000; 11.02.2020 10:41:58.3920000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1880000; 11.02.2020 10:41:58.3920000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1900000; 11.02.2020 10:41:58.3940000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.1900000; 11.02.2020 10:41:58.3940000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.2410000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.2570000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.3650000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.3970000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.4130000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.1840000; 11.02.2020 10:41:59.4860000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5660000; 11.02.2020 10:41:58.7700000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5660000; 11.02.2020 10:41:58.7700000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:58.7720000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:58.7720000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5700000; 11.02.2020 10:41:58.7740000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 10:41:58.5700000; 11.02.2020 10:41:58.7740000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:59.6970000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:59.7140000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:59.7370000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:59.7620000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 10:41:58.5680000; 11.02.2020 10:41:59.7860000
705540; L'arresto di emergenza sul pulpito di comando principale è scattato.; sinumerik_alarm_plc_pmc; 11.02.2020 10:52:13.9180000; 
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 11.02.2020 10:52:16.4590000; 
; ----- Avvio acquisizione allarmi -----; ; 11.02.2020 11:20:06.6980000; 11.02.2020 11:20:06.6980000
705540; L'arresto di emergenza sul pulpito di comando principale è scattato.; sinumerik_alarm_plc_pmc; 11.02.2020 11:19:46.6040000; 11.02.2020 11:29:22.5600000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 11.02.2020 11:20:43.7020000; 11.02.2020 11:29:04.8800000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 11.02.2020 11:29:07.8320000; 11.02.2020 11:29:22.4140000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7450000; 11.02.2020 11:29:58.9460000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7450000; 11.02.2020 11:29:58.9460000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7530000; 11.02.2020 11:29:58.9540000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7530000; 11.02.2020 11:29:58.9540000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7550000; 11.02.2020 11:29:58.9560000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:58.7550000; 11.02.2020 11:29:58.9560000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.8040000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.8200000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.9080000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.9240000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.9400000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:58.7410000; 11.02.2020 11:29:59.9560000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1170000; 11.02.2020 11:29:59.3210000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1170000; 11.02.2020 11:29:59.3210000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1190000; 11.02.2020 11:29:59.3230000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1190000; 11.02.2020 11:29:59.3230000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1200000; 11.02.2020 11:29:59.3250000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 11.02.2020 11:29:59.1210000; 11.02.2020 11:29:59.3250000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:59.1130000; 11.02.2020 11:30:00.2480000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:59.1130000; 11.02.2020 11:30:00.2720000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:59.1130000; 11.02.2020 11:30:00.2880000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:59.1130000; 11.02.2020 11:30:00.3040000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 11.02.2020 11:29:59.1130000; 11.02.2020 11:30:00.3250000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 11.02.2020 16:51:39.6610000; 11.02.2020 16:52:13.7850000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.02.2020 16:51:44.8770000; 11.02.2020 16:52:13.9960000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 11.02.2020 16:52:27.6570000; 11.02.2020 16:52:42.3050000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 11.02.2020 16:52:57.2650000; 11.02.2020 16:54:32.2740000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 11.02.2020 16:52:57.2660000; 11.02.2020 16:54:32.3460000
910000; 929 929 929 929    ; ; 11.02.2020 17:29:56.9400000; 11.02.2020 17:29:57.7770000
25040; Asse A_1_ sorveglianza asse fermo; sinumerik_alarm_nck; 12.02.2020 04:02:35.9330000; 12.02.2020 08:21:24.9610000
700124; Grob-Dämon: anomalia della funzione di ServiceLog. Eventualmente nessun accesso al supporto informatico.; sinumerik_alarm_plc_pmc; 12.02.2020 04:02:36.6830000; 12.02.2020 08:21:22.9170000
909011; DP Sistema master(1) Indirizzo:72 Segnalazione cumulativa di guasto; ; 12.02.2020 04:02:36.8040000; 12.02.2020 04:02:38.0510000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.02.2020 04:02:37.1000000; 12.02.2020 08:21:22.9230000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.02.2020 04:02:37.1000000; 12.02.2020 08:21:22.9240000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 12.02.2020 08:22:00.8270000; 12.02.2020 08:22:04.7280000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 12.02.2020 08:22:06.6110000; 12.02.2020 08:22:17.1350000
